,count,hope_speech,non-hope_speech,neither,class,tweet
684,3,1,0,2,2,Proud of Bristol
685,3,0,3,0,1,@Platon K Lol
686,3,0,0,3,2,Is this funny...
687,3,0,0,3,2,Mugieq its cursed
688,6,0,0,6,2,anonymous I believe
689,6,0,0,6,2,especially white lives
690,3,0,0,3,2,A whole lesbian
691,3,0,2,1,1,That's funny. Totally.
692,3,1,2,0,1,is this buzzfeed?
693,3,3,0,0,0,@Be.More. Six twinz
694,3,2,1,0,0,BLM is Racist
695,3,0,3,0,1,Come on TJ
696,3,1,2,0,1,THIS IS ME
697,6,0,2,4,2,Gone too far..
698,3,0,3,0,1,No Lives Matter
699,3,1,2,0,1,Very well presented
700,3,2,0,1,0,Just destroying history
701,3,1,2,0,1,Freaks of nature.
702,6,1,5,0,1,congrats. you're first
703,3,1,2,0,1,that one kid
704,3,1,2,0,1,@TailsR1984 ok boomer
705,3,0,3,0,1,they are rioters
706,3,0,3,0,1,This is stupid
708,3,0,1,2,2,She's a charlatan!
709,3,0,0,3,2,Not racist people
710,3,2,0,1,0,THIS IS ME
711,3,3,0,0,0,You should be
712,3,0,0,3,2,This is BORING!
713,3,0,0,3,2,Catherine was greater.
714,3,0,0,3,2,@StaceFubar  thank you
715,3,0,0,3,2,Boredom Leading Masses
716,3,0,3,0,1,Love this sheriff
717,3,1,2,0,1,I’m so sorry...
718,3,0,0,3,2,That's right... All.
719,3,0,0,3,2,someone got shot
720,3,1,2,0,1,Stella  thank you
721,3,0,3,0,1,Breaking of spirit
722,3,0,3,0,1,yeah your right
723,6,0,0,6,2,It’s a girl?????
724,9,0,0,9,2,The stupid dems
725,3,0,1,2,2,Egyptians accepted it
726,3,0,0,3,2,what is that?
727,3,0,3,0,1,Too much botox
728,3,0,0,3,2,I love Crystal
729,3,0,0,3,2,Its highly likely
730,6,0,0,6,2,Oh piss off
731,3,1,2,0,1,Starts at 1
732,6,0,6,0,1,@Quinniece Wilson agree
733,6,1,5,0,1,@Emoman Tavish... Ok.
734,3,1,2,0,1,Matter to whom?????
735,3,0,0,3,2,Wow so inspirational
736,3,0,0,3,2,@Ras Reality Macky
737,3,0,3,0,1,What fashion sense?
738,3,0,3,0,1,This is great.
739,3,0,3,0,1,@Get Pooted exactly
740,3,1,0,2,2,White lifes matters
741,3,1,2,0,1,Where's the coppers?
742,3,2,1,0,0,And the voice
743,3,0,1,2,2,She answers beautifully.
744,3,2,1,0,0,Why stop now?
745,3,0,2,1,1,@Elizabeth Crosland lol
746,3,0,2,1,1,I'm not religious
747,3,0,3,0,1,she is amazing
748,3,0,3,0,1,sheriff David Clark
750,3,3,0,0,0,All Lives Matter
751,3,0,3,0,1,What is that
752,3,0,3,0,1,Jeremy H exactly!
753,3,0,0,3,2,You are right
754,3,0,2,1,1,@Fear Dheas Democrats
755,3,0,0,3,2,@Jimmy The Clown
756,6,0,0,6,2,Big thumbs up
757,3,0,0,3,2,You’re not American.
758,6,0,0,6,2,Fish Keeper AMEN!
759,3,0,0,3,2,@shane nelson Remember
760,3,1,2,0,1,Madonna is GOD!
761,3,1,2,0,1,That was beautiful
762,3,0,0,3,2,I literally cried
763,3,0,0,3,2,bluefavoritesnThe term 'matter'
764,3,0,3,0,1,#NAME?
765,3,1,2,0,1,@Edward why not?
766,3,0,3,0,1,She looks incredible.
767,3,0,3,0,1,That's a lie
768,3,0,1,2,2,God doesn't exist
770,3,0,3,0,1,Bernie basically said
771,3,0,3,0,1,Holy ratio batman
772,3,2,1,0,0,Who's that butt?nn47
773,3,0,3,0,1,She came out
774,3,0,3,0,1,Gays need help
775,3,2,1,0,0,worm food matters
776,3,0,0,3,2,To many fillers
777,3,0,3,0,1,@Gameplay Central yes
778,3,0,0,3,2,@Jermaine Latimer yo
779,3,0,1,2,2,Every life matters.
780,3,0,0,3,2,That’s true actually.
781,3,0,3,0,1,thats a girl?
782,3,0,2,1,1,@Not Sure Yeah
783,3,0,2,1,1,So is Looton.
784,3,0,2,1,1,All lives obviously
786,3,0,3,0,1,Hes so ugly
787,3,0,3,0,1,My life matter
788,3,0,1,2,2,@Ashton Levry Bankers
789,3,2,1,0,0,Love her always
790,3,2,1,0,0,@Molly Rebekah what
791,3,3,0,0,0,im literally cryinh
792,3,0,3,0,1,My life matters
794,3,0,0,3,2,@Creator's Hub Yeah
795,3,0,0,3,2,Arnold Dalby looool
796,3,0,1,2,2,Shame and disgrace
797,3,0,0,3,2,@2020 vision everything.
798,3,0,3,0,1,so true.thank you
799,3,0,2,1,1,She's in denial.
800,3,0,3,0,1,U worry me
801,3,0,3,0,1,That's a girl??
802,3,0,3,0,1,@Sam O'Brien facts
803,3,2,1,0,0,Black Fathers Matter
804,3,0,3,0,1,All lives matter......well
805,6,0,6,0,1,@Morso NTohvelit yes
806,3,0,3,0,1,She looks great
807,3,2,1,0,0,UnknownCreature-006 damn bro
808,3,2,1,0,0,Just saying this
809,3,0,3,0,1,@Cheryl Kinney Lol
810,6,0,4,2,1,@Jessica Walker agreed
811,3,3,0,0,0,Juan... Larry... *sigh*
812,3,2,1,0,0,As an African
814,9,1,0,8,2,Rana Khoury Elaborate.
815,3,2,1,0,0,@Dan Trance nWait
816,3,0,0,3,2,@Darzo Xx unintentionally..?nMaybe.
818,3,0,3,0,1,Love these guys
819,3,0,3,0,1,please her email
820,3,0,0,3,2,4 years later
821,3,0,0,3,2,Thank you Larry!
822,3,0,0,3,2,@Boxing Empire agreed
823,3,0,0,3,2,Samurai justice warriors?
824,3,0,0,3,2,Yes plastic surgery
825,3,0,0,3,2,This is nasty
826,3,0,0,3,2,thats enough ava
827,3,1,0,2,2,John Thorpe Preach
828,3,0,0,3,2,Hi Marcus. Mitch
829,3,0,0,3,2,Ditto from Boston.
830,3,0,0,3,2,Published in 2015
831,3,0,0,3,2,Amen to you.
832,3,0,0,3,2,Hahaha best comment!!!
833,3,0,0,3,2,This is sad
834,3,0,0,3,2,BAHAHAHAHA for real
835,3,0,0,3,2,Count me in.
836,3,0,0,3,2,#NAME?
837,3,0,0,3,2,History repeats itself
838,3,0,3,0,1,It's the clintons
839,3,0,3,0,1,Its not controversial
840,3,1,2,0,1,I know right
841,3,0,3,0,1,AllLivesMatter = OnlyWhiteLivesMatter
842,3,0,3,0,1,No they don't
843,3,0,3,0,1,@Ajay Dahl right!
844,3,0,3,0,1,For good reason
845,3,0,2,1,1,Plantation politics. Exactly.
847,3,0,3,0,1,@teleshit official yep
848,3,0,0,3,2,Edward Colston RIP
849,3,1,2,0,1,Thanks to her
850,3,2,0,1,0,She looks amazing!!!
851,3,3,0,0,0,Adore this woman!
852,3,0,1,2,2,Because black racists
853,3,0,0,3,2,It's simply uncommon
854,3,0,3,0,1,All Lives Matter
855,3,0,3,0,1,Death to death
856,3,0,0,3,2,That’s a GIRL
857,3,0,3,0,1,It's a stereotype
858,3,0,3,0,1,@Ken Wagnon nRespect
859,3,0,0,3,2,Love this Sheriff
860,3,0,0,3,2,8  seconds ago
861,6,0,6,0,1,#BLACK LIFE MATER
862,3,0,3,0,1,Sut up foxs
863,3,0,1,2,2,No it's not
864,3,2,0,1,0,This is powerful
866,3,0,2,1,1,That's a girl?
867,3,0,0,3,2,Thanks to Madonna
868,3,0,0,3,2,This woman ??
869,3,0,0,3,2,I’M SO HAPPY
870,3,0,2,1,1,Black Fathers Matter!!!!!
871,3,0,3,0,1,Black lives manipulated.
872,3,0,0,3,2,Supremacist Black Fascists
873,3,0,3,0,1,I hate you
874,3,0,3,0,1,@Courtney Knutson Yes
875,3,0,0,3,2,Dr Retarded. Exactly
876,3,0,3,0,1,@Elphin89 Just England?
877,3,0,3,0,1,All Lives Matter!!
878,3,1,2,0,1,RIP Leelah Alcorn
879,3,1,2,0,1,Nice means white
880,3,0,3,0,1,Every life matters...human
881,3,0,3,0,1,Haitch Smith well
882,3,0,3,0,1,Plain old communism!
883,3,0,3,0,1,this is stolen
884,3,0,3,0,1,SHE IS  AMAZING
885,3,0,3,0,1,It shouldn't matter
886,3,0,3,0,1,I totally agree
887,3,0,3,0,1,As a women
888,3,0,3,0,1,It's a trend
889,3,0,3,0,1,The thing is
890,3,0,3,0,1,@Raees Right now
891,3,0,1,2,2,Justice for hern
892,3,0,1,2,2,@TheBlackScrunchie That's right
893,3,0,3,0,1,#NAME?
894,3,0,3,0,1,Blm feeds hate
895,3,0,3,0,1,#NAME?
896,3,0,3,0,1,@Tony H what
897,3,0,3,0,1,She is GOD!
898,3,0,2,1,1,Boi I know
899,3,0,3,0,1,Everyones life matters
900,3,0,3,0,1,Oof @MasterrrSword true
901,3,0,3,0,1,I know right.
902,3,0,3,0,1,Oh come on
903,3,0,3,0,1,Copied comment bruh
904,3,0,3,0,1,MrReubenTishkoff  lol yeah
905,3,0,3,0,1,because thats racist
906,3,0,3,0,1,@Nico Stone Exactly...
907,3,0,3,0,1,J Brown ??
908,3,0,3,0,1,@FiberHive Sorry man
909,3,1,2,0,1,People are idiots
910,3,0,3,0,1,Love that sheriff
911,3,0,3,0,1,It is wrong
912,3,0,3,0,1,¿Doctor in what?
913,3,0,3,0,1,Yellow Lives matter!
914,3,0,3,0,1,and the shirt
915,3,0,3,0,1,Plot twist lol
916,3,0,3,0,1,Noth-ing really matters
917,3,0,3,0,1,New York Albany
918,3,0,3,0,1,@Darren Pearn why?
919,3,0,3,0,1,Trinity Cade yeassssss
920,3,0,3,0,1,fUCHING SAMEEEEEE HAHAHAHHAHA
921,3,0,1,2,2,NO...to the contrary
923,3,0,3,0,1,Thanks to Madonna
924,3,0,3,0,1,To be honest
925,3,0,0,3,2,Thanks for sharing.
926,3,0,3,0,1,Dear police officers
927,3,0,2,1,1,Spray Paint Matters.
928,3,0,1,2,2,Brilliant isn't it
929,3,0,0,3,2,@John Thorpe YES!
930,3,0,1,2,2,I love her
931,6,0,1,5,2,He's the man
932,3,0,3,0,1,This is AWESOME
933,4,0,1,3,2,Hispanic lives matter
934,3,0,3,0,1,#AllGoatLivesMatter you racist!
935,3,0,0,3,2,this poor man
936,3,1,0,2,2,@Jeffrey Beaver Exactly!
937,3,0,3,0,1,assumption is inevitable
938,3,0,0,3,2,No it’s abnormal
939,3,0,3,0,1,This is amazing
940,3,0,3,0,1,BEST COMMENT EVER!!!!!!
941,3,1,2,0,1,@Savannah Casey No
942,3,0,1,2,2,closed captioning pllease
943,3,0,2,1,1,Luv that sheriff
944,3,1,2,0,1,No offence intended
945,3,0,3,0,1,i LOVED this
946,3,0,3,0,1,i don't know
947,3,0,3,0,1,Nothing else matters~Metallica
948,3,0,3,0,1,This is America
949,3,0,3,0,1,It's a shoein
950,3,0,3,0,1,Racism is dying
951,3,0,3,0,1,White is guilty.
952,3,0,3,0,1,White lives matters!
953,3,0,0,3,2,and the media
954,3,0,3,0,1,This is beautiful
955,3,0,3,0,1,That’s sad tho
956,3,0,0,3,2,Your completely right
957,3,0,3,0,1,No you wouldn't
958,3,0,0,3,2,Bark Bark incorrect
959,3,0,2,1,1,Creation not children
960,3,0,3,0,1,Elizabeth Emanuel couture
961,6,1,5,0,1,Asian lives matter
962,3,1,2,0,1,Oh !  Ofcourse
963,3,0,3,0,1,Jessica Walker nope
964,3,1,2,0,1,I know right
965,3,1,2,0,1,@Marco Arreola Exactly.
966,6,0,6,0,1,Rioters and animals
967,3,0,3,0,1,@MudkipMadness different world
968,3,1,2,0,1,RACISTS CANNOT WIN
969,3,0,3,0,1,baileylbbh right.... babe....
971,3,0,1,2,2,Black* here again
973,3,0,3,0,1,Especially against asians
974,3,0,2,1,1,Fixate How? Lol
975,3,0,3,0,1,probably bad marketing
976,3,1,2,0,1,@Mitchell Anthony? Lollll
977,3,0,3,0,1,anne is trans
978,3,0,3,0,1,This was dumb
979,3,0,2,1,1,@Jessica Walker Oh
980,3,0,3,0,1,I know right
981,3,0,3,0,1,@My Observations here
982,3,0,3,0,1,i teared up
983,3,0,3,0,1,Go on then!
984,3,0,3,0,1,Protest on Sunday's
985,3,0,3,0,1,Why would they????
986,3,0,3,0,1,Kobe Bryant's family
987,3,0,3,0,1,GOD IS MADONNA
988,3,2,1,0,0,Smash those protestors!
989,3,0,3,0,1,Sheriff's da MAN
990,3,1,2,0,1,They do but
991,3,2,1,0,0,African American? Question
992,3,0,3,0,1,Great job Sheriff
993,3,0,3,0,1,I love Jules
994,3,0,3,0,1,@UnSalted Kiddo lol
995,3,1,2,0,1,Plantation politics.  wow!!!
996,3,0,3,0,1,@Grip I'm sorry
997,3,0,3,0,1,THIS IS ME
998,3,2,1,0,0,If that's so
999,3,0,0,3,2,Justice for hern
1000,3,0,0,3,2,What’s next coronavirus
1001,3,1,2,0,1,Madonna sounds touched
1002,3,0,3,0,1,Oh come on
1003,3,0,3,0,1,she is incredible
1004,3,1,2,0,1,its spelled patron
1005,6,0,6,0,1,Starts at 1
1006,3,1,2,0,1,Paige Kohlman preach
1007,3,0,3,0,1,And you are?
1008,3,0,3,0,1,Unborn life matter.
1009,3,0,3,0,1,Nevermind i know
1010,3,2,1,0,0,It will exist
1011,3,0,3,0,1,This is amazing
1012,3,1,2,0,1,Nicky Mirks how
1013,3,0,3,0,1,Justice 4 Prince
1014,6,0,6,0,1,Eternal life’s matter.
1015,3,0,3,0,1,It never was.
1016,3,0,3,0,1,They're all dogs
1017,3,0,3,0,1,Selena A Please
1018,3,0,3,0,1,It really is..
1019,3,0,2,1,1,Chill out Jane
1020,6,0,6,0,1,It's not racist
1021,3,1,2,0,1,Just anti-white racism.
1022,3,0,3,0,1,and short hair
1023,3,1,2,0,1,Love Sheriff Clarke
1024,3,0,3,0,1,Her Ear though.
1025,3,1,2,0,1,The real Madonna
1026,3,1,2,0,1,American Lives Matter!
1027,3,0,3,0,1,Agartha lartey what?
1029,3,2,1,0,0,Whether your Black
1030,3,0,3,0,1,He is Christian??
1031,3,0,3,0,1,And mrs butterworth
1032,3,0,3,0,1,@Moth Kid actually
1033,6,0,5,1,1,She's my favourite!
1034,3,0,3,0,1,All Lives Matter
1035,3,0,3,0,1,An angel honestly
1036,3,0,3,0,1,Spare the rod
1037,3,0,1,2,2,Yes. It’s racist
1038,3,0,3,0,1,She looks awful.
1039,3,0,3,0,1,She probably is.
1040,3,0,0,3,2,@BJK how exactly?
1041,3,0,3,0,1,Its her money
1042,3,1,2,0,1,what a WACKO!
1043,3,0,0,3,2,Probably because people
1044,3,0,3,0,1,This was amazing!!!
1045,3,1,2,0,1,Anyone who chants
1046,3,0,3,0,1,Juan Williams sucks
1047,3,0,3,0,1,Maybe I'm wrong
1048,3,0,3,0,1,Total closet case..
1049,3,0,3,0,1,Wait.. It's not?
1050,3,0,3,0,1,queen of pop
1051,3,0,3,0,1,Thanks Larry !
1052,3,0,0,3,2,@Chris L agreed.
1053,3,0,3,0,1,My shits matter.
1054,3,0,3,0,1,We are individuals
1055,3,0,3,0,1,BLM isnt racist
1056,3,0,2,1,1,vernon’s fortune cookie
1057,3,0,3,0,1,You are sheep
1058,3,1,2,0,1,Funny thing is
1059,3,0,3,0,1,Howard Trigg Yeah
1060,3,0,3,0,1,Yes they do!
1061,3,0,3,0,1,She has plenty
1062,3,0,3,0,1,It's a she??
1063,3,0,3,0,1,I'm sorry guys
1064,3,0,3,0,1,@TheMighty Derp Yes
1065,3,0,3,0,1,@Shane Sliver Wow
1066,3,1,2,0,1,She's the BEST
1067,3,0,2,1,1,For those saying
1068,3,0,3,0,1,Who is she
1069,3,0,3,0,1,Check this out
1070,3,0,3,0,1,She's the BEST
1071,6,1,0,5,2,You really cool!
1072,3,0,3,0,1,Why wouldn't you?
1073,3,0,3,0,1,very relevant again
1074,3,2,1,0,0,Certainly herd mentality
1075,6,0,5,1,1,Some One SCREAMING
1076,6,0,6,0,1,All Lives Matter
1077,3,0,3,0,1,So was hitler
1078,3,0,3,0,1,In other words
1079,3,1,2,0,1,To be honest
1080,3,0,2,1,1,white female privilege
1081,3,1,2,0,1,Some One ong
1082,3,0,2,1,1,doesn't show riots
1083,3,0,3,0,1,Speak for yourself..
1084,3,0,3,0,1,Elizabeth Emanuel couture
1085,3,0,3,0,1,@GeorgeMonet Relatively yes
1086,3,0,3,0,1,Im a christian
1087,3,0,2,1,1,1punchethan to what
1088,3,0,3,0,1,@Iroor  of course
1089,3,0,2,1,1,The BLM mob
1090,3,0,0,3,2,Howard Trigg Yeah
1091,3,2,0,1,0,Beautiful work. Thank-you.
1092,3,0,0,3,2,Crystal's reason of
1093,3,1,2,0,1,Ricky Norton blm
1095,3,0,3,0,1,Such a woman
1096,3,0,3,0,1,Short hair girl
1097,3,0,3,0,1,Screw our past
1098,3,0,3,0,1,Filthy vile dumbacrats
1099,3,0,3,0,1,@night light Exactly!!
1100,3,0,3,0,1,3001 history class
1101,3,0,3,0,1,Put it back
1102,3,0,3,0,1,Matter to whom?????
1103,3,0,2,1,1,2020 is crazy
1104,3,0,3,0,1,Proud Conservative exactly
1105,3,0,3,0,1,@brandonshmandon Also true.
1106,3,0,3,0,1,All Lives Matter
1107,3,0,3,0,1,Love Sheriff Clark!
1108,3,0,3,0,1,what a WACKO!
1109,3,0,3,0,1,Sapphic Keira sAME
1110,3,0,3,0,1,Rip it down
1111,3,0,0,3,2,@Gameplay Central no
1112,3,0,0,3,2,Whoring for votes
1113,3,0,3,0,1,She sounds flu-ish
1114,3,1,2,0,1,White life’s matter
1115,3,0,0,3,2,All lives mater
1116,3,0,3,0,1,She has plenty
1117,3,0,0,3,2,That would be
1118,9,1,8,0,1,Red and yellow
1119,3,0,3,0,1,Take some popcorn
1120,3,1,2,0,1,I Can't Breathe”
1121,4,3,1,0,0,These aren’t kids
1122,3,0,2,1,1,That is just
1123,3,0,3,0,1,With worse jollof
1124,3,1,2,0,1,great example (y)
1125,3,0,3,0,1,@Evelyn Quin Really?
1126,3,0,0,3,2,American Lives Matter
1127,3,0,3,0,1,No she's not
1128,3,1,2,0,1,@wackywheelz Finally! Yes!!
1129,3,0,3,0,1,@ScotJockMcTartan yeah !
1130,3,0,3,0,1,Bristol is disappointing
1131,3,1,2,0,1,Pray for what?
1132,3,0,0,3,2,I’m not crying
1133,3,0,2,1,1,Black nationalism? ????
1134,3,0,3,0,1,Supposed to anyway......
1135,3,0,3,0,1,@Glennda Sutherland Ofcourse
1136,3,0,3,0,1,Its a scheme
1137,3,1,0,2,2,this is so inspiring!
1138,3,0,0,3,2,crystal is so woke
1139,3,0,2,1,1,marty she did apparently
1141,3,0,0,3,2,I don't think so
1142,3,0,3,0,1,@Jimmy The Clown STFU
1143,3,0,3,0,1,These protesters look violent
1144,3,0,3,0,1,It's a She? Woah
1145,3,0,3,0,1,@MrCosmin94 ur mother either
1146,3,0,3,0,1,@Arianna Lopez We have
1147,3,0,3,0,1,@TaiwanPingLord --On second thought
1148,3,0,3,0,1,Hay Great Big Story
1149,3,0,3,0,1,That's Carly Rae Jepsen..
1150,3,0,3,0,1,All people can hurt
1151,3,0,3,0,1,Do you really American
1152,3,0,2,1,1,Racial equality is communist?
1153,3,0,1,2,2,The kid at 3
1154,3,0,3,0,1,my lives is matter
1155,3,0,3,0,1,Floyd was a criminal
1156,3,1,2,0,1,White people have privilege
1157,3,0,3,0,1,Little one is sick
1158,3,0,3,0,1,Her and  Michelle obama
1159,3,0,0,3,2,Antarctica isn't a country
1160,3,0,3,0,1,They want black voters!
1161,9,1,8,0,1,@Introvert Reunion how so?
1162,3,0,0,3,2,bhumes110 yes he is
1163,3,0,2,1,1,ffs at this point
1164,3,0,3,0,1,Joshua Fernandes I know
1165,3,0,2,1,1,Hit the parents instead
1166,3,0,3,0,1,If All Lives Matter
1167,3,2,1,0,0,Trump has Jewish relatives
1168,3,0,2,1,1,She is an inspiration
1169,3,1,2,0,1,Honestly just stupidity...get help
1170,3,0,3,0,1,Is that what happened?
1171,3,0,3,0,1,Wait people die there??
1172,3,1,2,0,1,Get out of here
1173,3,0,0,3,2,Shrieff Clark is awesome
1175,3,0,3,0,1,OMG   she's still alive?!?!
1176,3,1,2,0,1,ur disgustingnstop confusing kinds
1177,6,0,6,0,1,I know!!! Me too
1178,3,0,3,0,1,Hilary Clinton she's inspiring
1179,3,0,3,0,1,Love this so motivating
1180,3,0,3,0,1,I cried  He’s precious
1181,3,0,3,0,1,Nothing going to matter
1182,3,0,3,0,1,That was a girl?!?!?
1183,3,1,0,2,2,They have no clue
1184,3,0,3,0,1,#tax payer lives matter
1185,6,0,6,0,1,@Bowler Family Racism; noun
1186,3,0,1,2,2,Madonna is very inspiring
1187,3,0,2,1,1,They're all university students
1188,3,0,1,2,2,Edward in your opinion
1189,3,0,3,0,1,haha i cant breathe
1190,3,1,2,0,1,Survivor? A bit much
1191,3,0,3,0,1,I agree with that.
1192,3,0,3,0,1,go piss in it
1193,3,1,2,0,1,@Daniel Whyatt Forth eorlingas!
1194,3,0,0,3,2,The sheriff is cool
1195,3,0,3,0,1,#NAME?
1196,3,0,3,0,1,You arent my mother
1197,3,0,3,0,1,You missunderstood my comment.
1198,3,0,3,0,1,BLM IS NO GOOD
1199,3,0,3,0,1,Yeah it should be
1200,3,0,3,0,1,She looks so young
1201,3,0,2,1,1,Fair enough about time.
1202,3,1,2,0,1,Why not live stream?
1203,3,0,3,0,1,America is so f*%ked...
1204,3,1,2,0,1,Nah it's really nothing
1205,3,0,3,0,1,What country is it.
1206,3,0,3,0,1,who are these people?
1207,3,0,3,0,1,Which one is annie
1208,3,0,3,0,1,Jason Guevara what sin?
1209,3,1,2,0,1,drinny26 this looks amazing
1210,3,0,3,0,1,Better late than ever
1211,6,0,6,0,1,Only White Lives Matter
1212,3,0,3,0,1,@Doelroarpa it's a choice
1213,6,0,5,1,1,You missed some clips
1214,3,0,3,0,1,Go get them Sheriff!!!
1215,6,1,5,0,1,And.... what are those!
1216,6,0,6,0,1,@Dobster The Lobster periodt
1217,3,0,3,0,1,Beat with a Bible
1218,3,0,3,0,1,I also agree 100%
1219,3,0,3,0,1,thomakaah he’s cute too.
1220,3,0,3,0,1,That is not true
1221,3,0,3,0,1,@you are totally right
1222,3,0,3,0,1,@John Thorpe Hey man
1223,3,0,3,0,1,BLM are terrorists  themselves!
1224,3,0,3,0,1,Sheriff Clark knows things
1225,3,0,3,0,1,Every life matter. Black
1226,3,0,1,2,2,I want to see
1227,3,0,0,3,2,Every beating heart matters!
1228,3,0,3,0,1,she is simply divine
1230,3,2,1,0,0,She look amazing right???
1231,3,0,3,0,1,shane nelson Wholeheartedly agree.
1232,3,1,2,0,1,@Nely Candelario And also
1233,3,0,0,3,2,And besides only color
1234,3,0,3,0,1,Just to add though
1235,3,1,2,0,1,That or the 90s
1236,3,0,1,2,2,bro I’m tearing up
1237,3,0,3,0,1,@John Steven grow up...
1238,3,0,3,0,1,good old doctor who
1239,3,0,3,0,1,Cowards. All lives matter.
1240,3,0,2,1,1,This is not ok
1241,3,0,2,1,1,This is really sad
1242,3,0,3,0,1,Because truth is controversial
1243,3,0,3,0,1,Show me the verse.
1244,3,0,3,0,1,Calm the caps bud
1245,3,0,2,1,1,After this good deed
1246,3,0,2,1,1,She is pathetic deceiver.
1247,3,0,3,0,1,This man is so
1248,3,0,3,0,1,Sherif is a great
1249,3,0,0,3,2,Dumb as ISIS terrorists
1250,3,0,3,0,1,Powerful massage! Great job
1251,3,2,1,0,0,We want change africa
1252,3,0,3,0,1,Therapy is usually calming
1253,3,0,3,0,1,@jennifer wilson very true
1254,3,1,2,0,1,Wow she looking amazing
1255,6,0,6,0,1,I wish everyone could
1256,3,0,3,0,1,@Scott Hutchison fun fact
1257,3,0,3,0,1,Bristol ?????????????? f*cking libtards.
1258,3,0,3,0,1,Who cares about lives?
1259,3,0,3,0,1,It is no script
1260,3,0,3,0,1,You probably won't either
1261,3,0,3,0,1,Cancel gangster music peace
1262,3,0,3,0,1,Someone missed the boat
1263,3,0,3,0,1,Joseph stalin shut up
1264,3,1,2,0,1,@ya-lol-ey Just the US?
1265,3,0,3,0,1,This is completely fascist
1266,3,1,2,0,1,I love the end
1268,3,0,0,3,2,k k who's annie
1269,3,0,3,0,1,Black lives matter always
1270,3,0,2,1,1,Why is it wrong?
1271,3,1,2,0,1,Krystal asking real question
1272,3,0,2,1,1,wow that's so great
1273,3,0,3,0,1,my lives is matter
1274,3,0,3,0,1,Neo-Blshevism in full effect.
1275,3,0,3,0,1,Gun Manufacturer Lives Matter.
1276,3,0,3,0,1,Only the Democrat ones
1277,3,0,3,0,1,@Jonny Wilson It means
1278,3,1,2,0,1,low lives DON''T MATTER.
1279,3,0,2,1,1,The policeman speaks truth.
1280,3,0,2,1,1,BLM is a sham
1281,3,2,1,0,0,God  created  all  humans
1282,3,0,3,0,1,she changed my life
1283,3,0,3,0,1,@Sid Cup Sugar plantations
1284,3,0,3,0,1,Can’t believe she’s 60.
1285,3,0,3,0,1,@Noname1 Nonamer not me
1286,3,0,3,0,1,Because of this video
1287,3,0,2,1,1,CASA.   LA.  FEMMEnWesT.    ViLLAGEn2008nNyc
1288,3,2,1,0,0,@Molly Cone oK bOoMEr
1289,3,0,3,0,1,Cannibal  head shrinking headhunters
1290,3,1,2,0,1,It's time. World revolution.
1291,3,0,3,0,1,CRYSTAL LIKE DOCTOR WHO!
1292,3,0,3,0,1,Democrats put you here!.
1293,3,0,3,0,1,What about the others
1294,3,1,2,0,1,Zip Doodles which one?
1295,3,1,2,0,1,Thanks for saying that~!!
1296,6,1,5,0,1,Lets hear it.  Anybody?
1297,3,1,2,0,1,Who invented that word?
1298,3,0,3,0,1,I picked heat syncope
1299,3,0,3,0,1,annie is so cool!
1300,3,0,3,0,1,I forgot what happened?
1301,3,0,3,0,1,I agree we should
1302,6,0,6,0,1,Jesus is God matters!!!
1303,6,0,6,0,1,Someone tell me when
1304,3,0,3,0,1,All lives matter #TonyTimpa
1305,3,0,0,3,2,Floyd was a criminal
1306,3,1,2,0,1,@Black Lyfe For what
1307,3,0,3,0,1,Pull that race card
1308,3,2,1,0,0,Such a powerful message.
1309,3,0,3,0,1,That is pure mean!
1310,3,0,3,0,1,Disgusting arrest them all
1311,3,0,3,0,1,Sheriff is Spot on
1312,3,0,3,0,1,@izzy cenedese Just wait
1313,3,0,1,2,2,Yes...I love this officer!
1314,3,0,3,0,1,Watching in 2017 anyone?
1315,3,0,3,0,1,@Layla Rose yeah exactly!
1316,3,1,2,0,1,IT'S A STRANGE SITUATION
1317,3,0,3,0,1,Grace Shaw thank you
1318,3,0,3,0,1,@Kiraleisha 167 trick question
1319,3,0,3,0,1,Thank you sheriff clarke
1320,3,0,3,0,1,KUDOS to the Sheriff
1321,3,0,3,0,1,@Castle Windsor new york.
1322,6,0,6,0,1,madonna your the best!
1323,3,0,2,1,1,Imploding from the inside.
1324,9,0,9,0,1,In the tourist area.
1325,3,0,0,3,2,God is dead mate
1326,3,0,0,3,2,Black Lives Matter Yeah
1327,3,0,3,0,1,Mage is so great
1328,3,0,3,0,1,Humans are so weird
1329,3,0,3,0,1,They meet a what????
1330,3,0,3,0,1,Mattering is an assumption
1331,3,0,3,0,1,There hitting the points
1332,3,0,3,0,1,@you are totally right
1333,3,0,3,0,1,King Delta Productions yesss
1334,3,0,2,1,1,GREAT!!!  WORLD NEEDS THAT
1336,3,1,2,0,1,Olive kinda really does
1337,3,0,0,3,2,Wish I could  this
1338,3,0,3,0,1,Madonna is so awesome!
1339,3,0,3,0,1,It’s a news channel
